lg_code,machiaza_id,prc_id,city,ward,oaza_cho,chome,koaza,machiaza_dist,prc_num1,prc_num2,prc_num3,rsdt_addr_flg,prc_rec_flg,prc_area_code,efct_date,ablt_date,src_code,remarks,real_prop_num
016381,0001001,000020000000000,中札内村,,大通北,一丁目,,,2,,,0,1,,1947-04-17,,1,,
016381,0001001,000030000100000,中札内村,,大通北,一丁目,,,3,1,,0,1,,1947-04-17,,1,,
016381,0001001,000030000200000,中札内村,,大通北,一丁目,,,3,2,,0,1,,1947-04-17,,1,,
016381,0001001,000040000000000,中札内村,,大通北,一丁目,,,4,,,0,1,,1947-04-17,,1,,
016381,0001001,000050000000000,中札内村,,大通北,一丁目,,,5,,,0,1,,1947-04-17,,1,,
016381,0001001,000060000100000,中札内村,,大通北,一丁目,,,6,1,,0,1,,1947-04-17,,1,,
016381,0001001,000060000200000,中札内村,,大通北,一丁目,,,6,2,,0,1,,1947-04-17,,1,,
016381,0001001,000070000100000,中札内村,,大通北,一丁目,,,7,1,,0,1,,1947-04-17,,1,,
016381,0001001,000070000200000,中札内村,,大通北,一丁目,,,7,2,,0,1,,1947-04-17,,1,,
016381,0001001,000080000000000,中札内村,,大通北,一丁目,,,8,,,0,1,,1947-04-17,,1,,
016381,0001001,000090000000000,中札内村,,大通北,一丁目,,,9,,,0,1,,1947-04-17,,1,,
016381,0001001,000100000000000,中札内村,,大通北,一丁目,,,10,,,0,1,,1947-04-17,,1,,
016381,0001001,000110000000000,中札内村,,大通北,一丁目,,,11,,,0,1,,1947-04-17,,1,,
016381,0001001,000120000000000,中札内村,,大通北,一丁目,,,12,,,0,1,,1947-04-17,,1,,
016381,0001001,000130000000000,中札内村,,大通北,一丁目,,,13,,,0,1,,1947-04-17,,1,,
016381,0001001,000140000000000,中札内村,,大通北,一丁目,,,14,,,0,1,,1947-04-17,,1,,
016381,0001001,000150000000000,中札内村,,大通北,一丁目,,,15,,,0,1,,1947-04-17,,1,,
016381,0001001,000160000000000,中札内村,,大通北,一丁目,,,16,,,0,1,,1947-04-17,,1,,
016381,0001001,000170000000000,中札内村,,大通北,一丁目,,,17,,,0,1,,1947-04-17,,1,,
016381,0001001,000180000000000,中札内村,,大通北,一丁目,,,18,,,0,1,,1947-04-17,,1,,
