lg_code,machiaza_id,prc_id,city,ward,oaza_cho,chome,koaza,machiaza_dist,prc_num1,prc_num2,prc_num3,rsdt_addr_flg,prc_rec_flg,prc_area_code,efct_date,ablt_date,src_code,remarks,real_prop_num
013471,0001000,000010000100000,長万部町,,字旭浜,,,,1,1,,0,1,,1947-04-17,,1,,
013471,0001000,000010000200000,長万部町,,字旭浜,,,,1,2,,0,1,,1947-04-17,,1,,
013471,0001000,000010000300000,長万部町,,字旭浜,,,,1,3,,0,1,,1947-04-17,,1,,
013471,0001000,000020000100000,長万部町,,字旭浜,,,,2,1,,0,1,,1947-04-17,,1,,
013471,0001000,000020000300000,長万部町,,字旭浜,,,,2,3,,0,1,,1947-04-17,,1,,
013471,0001000,000020000400000,長万部町,,字旭浜,,,,2,4,,0,1,,1947-04-17,,1,,
013471,0001000,000020000500000,長万部町,,字旭浜,,,,2,5,,0,1,,1947-04-17,,1,,
013471,0001000,000020000600000,長万部町,,字旭浜,,,,2,6,,0,1,,1947-04-17,,1,,
013471,0001000,000040000100000,長万部町,,字旭浜,,,,4,1,,0,1,,1947-04-17,,1,,
013471,0001000,000040000200000,長万部町,,字旭浜,,,,4,2,,0,1,,1947-04-17,,1,,
013471,0001000,000040000600000,長万部町,,字旭浜,,,,4,6,,0,1,,1947-04-17,,1,,
013471,0001000,000040000800000,長万部町,,字旭浜,,,,4,8,,0,1,,1947-04-17,,1,,
013471,0001000,000040000900000,長万部町,,字旭浜,,,,4,9,,0,1,,1947-04-17,,1,,
013471,0001000,000040001000000,長万部町,,字旭浜,,,,4,10,,0,1,,1947-04-17,,1,,
013471,0001000,000050000000000,長万部町,,字旭浜,,,,5,,,0,1,,1947-04-17,,1,,
013471,0001000,000060000100000,長万部町,,字旭浜,,,,6,1,,0,1,,1947-04-17,,1,,
013471,0001000,000060000200000,長万部町,,字旭浜,,,,6,2,,0,1,,1947-04-17,,1,,
013471,0001000,000080000100000,長万部町,,字旭浜,,,,8,1,,0,1,,1947-04-17,,1,,
013471,0001000,000080000200000,長万部町,,字旭浜,,,,8,2,,0,1,,1947-04-17,,1,,
013471,0001000,000090000100000,長万部町,,字旭浜,,,,9,1,,0,1,,1947-04-17,,1,,
013471,0001000,000100000100000,長万部町,,字旭浜,,,,10,1,,0,1,,1947-04-17,,1,,
013471,0001000,000110000100000,長万部町,,字旭浜,,,,11,1,,0,1,,1947-04-17,,1,,
013471,0001000,000120000100000,長万部町,,字旭浜,,,,12,1,,0,1,,1947-04-17,,1,,
013471,0001000,000130000100000,長万部町,,字旭浜,,,,13,1,,0,1,,1947-04-17,,1,,
013471,0001000,000140000100000,長万部町,,字旭浜,,,,14,1,,0,1,,1947-04-17,,1,,
013471,0001000,000150000100000,長万部町,,字旭浜,,,,15,1,,0,1,,1947-04-17,,1,,
013471,0001000,000150000300000,長万部町,,字旭浜,,,,15,3,,0,1,,1947-04-17,,1,,
013471,0001000,000160000100000,長万部町,,字旭浜,,,,16,1,,0,1,,1947-04-17,,1,,
013471,0001000,000160000300000,長万部町,,字旭浜,,,,16,3,,0,1,,1947-04-17,,1,,
013471,0001000,000170000100000,長万部町,,字旭浜,,,,17,1,,0,1,,1947-04-17,,1,,
013471,0001000,000170000300000,長万部町,,字旭浜,,,,17,3,,0,1,,1947-04-17,,1,,
013471,0001000,000180000100000,長万部町,,字旭浜,,,,18,1,,0,1,,1947-04-17,,1,,
013471,0001000,000180000200000,長万部町,,字旭浜,,,,18,2,,0,1,,1947-04-17,,1,,
013471,0001000,000190000100000,長万部町,,字旭浜,,,,19,1,,0,1,,1947-04-17,,1,,
013471,0001000,000190000300000,長万部町,,字旭浜,,,,19,3,,0,1,,1947-04-17,,1,,
013471,0001000,000200000100000,長万部町,,字旭浜,,,,20,1,,0,1,,1947-04-17,,1,,
013471,0001000,000210000000000,長万部町,,字旭浜,,,,21,,,0,1,,1947-04-17,,1,,
013471,0001000,000220000000000,長万部町,,字旭浜,,,,22,,,0,1,,1947-04-17,,1,,
013471,0001000,000230000000000,長万部町,,字旭浜,,,,23,,,0,1,,1947-04-17,,1,,
013471,0001000,000240000100000,長万部町,,字旭浜,,,,24,1,,0,1,,1947-04-17,,1,,
013471,0001000,000240000200000,長万部町,,字旭浜,,,,24,2,,0,1,,1947-04-17,,1,,
013471,0001000,000250000000000,長万部町,,字旭浜,,,,25,,,0,1,,1947-04-17,,1,,
013471,0001000,000260000000000,長万部町,,字旭浜,,,,26,,,0,1,,1947-04-17,,1,,
013471,0001000,000270000000000,長万部町,,字旭浜,,,,27,,,0,1,,1947-04-17,,1,,
013471,0001000,000280000000000,長万部町,,字旭浜,,,,28,,,0,1,,1947-04-17,,1,,
013471,0001000,000290000000000,長万部町,,字旭浜,,,,29,,,0,1,,1947-04-17,,1,,
013471,0001000,000300000000000,長万部町,,字旭浜,,,,30,,,0,1,,1947-04-17,,1,,
013471,0001000,000310000000000,長万部町,,字旭浜,,,,31,,,0,1,,1947-04-17,,1,,
013471,0001000,000320000000000,長万部町,,字旭浜,,,,32,,,0,1,,1947-04-17,,1,,
013471,0001000,000330000000000,長万部町,,字旭浜,,,,33,,,0,1,,1947-04-17,,1,,
013471,0001000,000350000000000,長万部町,,字旭浜,,,,35,,,0,1,,1947-04-17,,1,,
013471,0001000,000360000100000,長万部町,,字旭浜,,,,36,1,,0,1,,1947-04-17,,1,,
013471,0001000,000360000200000,長万部町,,字旭浜,,,,36,2,,0,1,,1947-04-17,,1,,
