lg_code,machiaza_id,prc_id,city,ward,oaza_cho,chome,koaza,machiaza_dist,prc_num1,prc_num2,prc_num3,rsdt_addr_flg,prc_rec_flg,prc_area_code,efct_date,ablt_date,src_code,remarks,real_prop_num
012190,0001001,000010000100000,紋別市,,大山町,一丁目,,,1,1,,1,1,,1947-04-17,,1,,
012190,0001001,000010000200000,紋別市,,大山町,一丁目,,,1,2,,1,1,,1947-04-17,,1,,
012190,0001001,000010000300000,紋別市,,大山町,一丁目,,,1,3,,1,1,,1947-04-17,,1,,
012190,0001001,000010000400000,紋別市,,大山町,一丁目,,,1,4,,1,1,,1947-04-17,,1,,
012190,0001001,000010000500000,紋別市,,大山町,一丁目,,,1,5,,1,1,,1947-04-17,,1,,
012190,0001001,000010000600000,紋別市,,大山町,一丁目,,,1,6,,1,1,,1947-04-17,,1,,
012190,0001001,000010000700000,紋別市,,大山町,一丁目,,,1,7,,1,1,,1947-04-17,,1,,
012190,0001001,000020000100000,紋別市,,大山町,一丁目,,,2,1,,1,1,,1947-04-17,,1,,
012190,0001001,000020000600000,紋別市,,大山町,一丁目,,,2,6,,1,1,,1947-04-17,,1,,
012190,0001001,000020000700000,紋別市,,大山町,一丁目,,,2,7,,1,1,,1947-04-17,,1,,
012190,0001001,000020000800000,紋別市,,大山町,一丁目,,,2,8,,1,1,,1947-04-17,,1,,
012190,0001001,000020000900000,紋別市,,大山町,一丁目,,,2,9,,1,1,,1947-04-17,,1,,
012190,0001001,000020001000000,紋別市,,大山町,一丁目,,,2,10,,1,1,,1947-04-17,,1,,
012190,0001001,000020001100000,紋別市,,大山町,一丁目,,,2,11,,1,1,,1947-04-17,,1,,
012190,0001001,000020001200000,紋別市,,大山町,一丁目,,,2,12,,1,1,,1947-04-17,,1,,
012190,0001001,000020001300000,紋別市,,大山町,一丁目,,,2,13,,1,1,,1947-04-17,,1,,
012190,0001001,000020001400000,紋別市,,大山町,一丁目,,,2,14,,1,1,,1947-04-17,,1,,
012190,0001001,000020001500000,紋別市,,大山町,一丁目,,,2,15,,1,1,,1947-04-17,,1,,
012190,0001001,000020001600000,紋別市,,大山町,一丁目,,,2,16,,1,1,,1947-04-17,,1,,
012190,0001001,000020001700000,紋別市,,大山町,一丁目,,,2,17,,1,1,,1947-04-17,,1,,
012190,0001001,000020001800000,紋別市,,大山町,一丁目,,,2,18,,1,1,,1947-04-17,,1,,
012190,0001001,000020001900000,紋別市,,大山町,一丁目,,,2,19,,1,1,,1947-04-17,,1,,
012190,0001001,000020002000000,紋別市,,大山町,一丁目,,,2,20,,1,1,,1947-04-17,,1,,
012190,0001001,000020002100000,紋別市,,大山町,一丁目,,,2,21,,1,1,,1947-04-17,,1,,
012190,0001001,000020002200000,紋別市,,大山町,一丁目,,,2,22,,1,1,,1947-04-17,,1,,
012190,0001001,000020002300000,紋別市,,大山町,一丁目,,,2,23,,1,1,,1947-04-17,,1,,
012190,0001001,000020002400000,紋別市,,大山町,一丁目,,,2,24,,1,1,,1947-04-17,,1,,
012190,0001001,000020002500000,紋別市,,大山町,一丁目,,,2,25,,1,1,,1947-04-17,,1,,
012190,0001001,000020002600000,紋別市,,大山町,一丁目,,,2,26,,1,1,,1947-04-17,,1,,
012190,0001001,000020002700000,紋別市,,大山町,一丁目,,,2,27,,1,1,,1947-04-17,,1,,
012190,0001001,000020002800000,紋別市,,大山町,一丁目,,,2,28,,1,1,,1947-04-17,,1,,
012190,0001001,000020002900000,紋別市,,大山町,一丁目,,,2,29,,1,1,,1947-04-17,,1,,
012190,0001001,000020003000000,紋別市,,大山町,一丁目,,,2,30,,1,1,,1947-04-17,,1,,
012190,0001001,000020003100000,紋別市,,大山町,一丁目,,,2,31,,1,1,,1947-04-17,,1,,
012190,0001001,000020003200000,紋別市,,大山町,一丁目,,,2,32,,1,1,,1947-04-17,,1,,
012190,0001001,000020003300000,紋別市,,大山町,一丁目,,,2,33,,1,1,,1947-04-17,,1,,
012190,0001001,000020003400000,紋別市,,大山町,一丁目,,,2,34,,1,1,,1947-04-17,,1,,
012190,0001001,000020003500000,紋別市,,大山町,一丁目,,,2,35,,1,1,,1947-04-17,,1,,
012190,0001001,000020003600000,紋別市,,大山町,一丁目,,,2,36,,1,1,,1947-04-17,,1,,
012190,0001001,000020003700000,紋別市,,大山町,一丁目,,,2,37,,1,1,,1947-04-17,,1,,
012190,0001001,000020003800000,紋別市,,大山町,一丁目,,,2,38,,1,1,,1947-04-17,,1,,
012190,0001001,000020003900000,紋別市,,大山町,一丁目,,,2,39,,1,1,,1947-04-17,,1,,
012190,0001001,000020004000000,紋別市,,大山町,一丁目,,,2,40,,1,1,,1947-04-17,,1,,
012190,0001001,000020004100000,紋別市,,大山町,一丁目,,,2,41,,1,1,,1947-04-17,,1,,
012190,0001001,000020004200000,紋別市,,大山町,一丁目,,,2,42,,1,1,,1947-04-17,,1,,
012190,0001001,000020004300000,紋別市,,大山町,一丁目,,,2,43,,1,1,,1947-04-17,,1,,
012190,0001001,000020004400000,紋別市,,大山町,一丁目,,,2,44,,1,1,,1947-04-17,,1,,
012190,0001001,000020004500000,紋別市,,大山町,一丁目,,,2,45,,1,1,,1947-04-17,,1,,
012190,0001001,000020004600000,紋別市,,大山町,一丁目,,,2,46,,1,1,,1947-04-17,,1,,
012190,0001001,000020004700000,紋別市,,大山町,一丁目,,,2,47,,1,1,,1947-04-17,,1,,
012190,0001001,000020004800000,紋別市,,大山町,一丁目,,,2,48,,1,1,,1947-04-17,,1,,
012190,0001001,000020004900000,紋別市,,大山町,一丁目,,,2,49,,1,1,,1947-04-17,,1,,
012190,0001001,000020005000000,紋別市,,大山町,一丁目,,,2,50,,1,1,,1947-04-17,,1,,
012190,0001001,000020005100000,紋別市,,大山町,一丁目,,,2,51,,1,1,,1947-04-17,,1,,
012190,0001001,000020005200000,紋別市,,大山町,一丁目,,,2,52,,1,1,,1947-04-17,,1,,
012190,0001001,000020005300000,紋別市,,大山町,一丁目,,,2,53,,1,1,,1947-04-17,,1,,
012190,0001001,000020005400000,紋別市,,大山町,一丁目,,,2,54,,1,1,,1947-04-17,,1,,
012190,0001001,000020005500000,紋別市,,大山町,一丁目,,,2,55,,1,1,,1947-04-17,,1,,
012190,0001001,000020005600000,紋別市,,大山町,一丁目,,,2,56,,1,1,,1947-04-17,,1,,
012190,0001001,000020005700000,紋別市,,大山町,一丁目,,,2,57,,1,1,,1947-04-17,,1,,
012190,0001001,000020005800000,紋別市,,大山町,一丁目,,,2,58,,1,1,,1947-04-17,,1,,
