lg_code,machiaza_id,prc_id,city,ward,oaza_cho,chome,koaza,machiaza_dist,prc_num1,prc_num2,prc_num3,rsdt_addr_flg,prc_rec_flg,prc_area_code,efct_date,ablt_date,src_code,remarks,real_prop_num
016942,0001000,000010000000000,羅臼町,,相泊,,,,1,,,0,1,,1947-04-17,,1,,
016942,0001000,000070000100000,羅臼町,,相泊,,,,7,1,,0,1,,1947-04-17,,1,,
016942,0001000,000070000200000,羅臼町,,相泊,,,,7,2,,0,1,,1947-04-17,,1,,
016942,0001000,000070000300000,羅臼町,,相泊,,,,7,3,,0,1,,1947-04-17,,1,,
016942,0001000,000070000400000,羅臼町,,相泊,,,,7,4,,0,1,,1947-04-17,,1,,
016942,0001000,001970000100000,羅臼町,,相泊,,,,197,1,,0,1,,1947-04-17,,1,,
016942,0001000,001970000200000,羅臼町,,相泊,,,,197,2,,0,1,,1947-04-17,,1,,
016942,0001000,001970000300000,羅臼町,,相泊,,,,197,3,,0,1,,1947-04-17,,1,,
016942,0001000,002050000100000,羅臼町,,相泊,,,,205,1,,0,1,,1947-04-17,,1,,
016942,0001000,002050000200000,羅臼町,,相泊,,,,205,2,,0,1,,1947-04-17,,1,,
016942,0001000,002060000100000,羅臼町,,相泊,,,,206,1,,0,1,,1947-04-17,,1,,
016942,0001000,002060000200000,羅臼町,,相泊,,,,206,2,,0,1,,1947-04-17,,1,,
016942,0001000,002110000100000,羅臼町,,相泊,,,,211,1,,0,1,,1947-04-17,,1,,
016942,0001000,002110000200000,羅臼町,,相泊,,,,211,2,,0,1,,1947-04-17,,1,,
016942,0001000,002110000300000,羅臼町,,相泊,,,,211,3,,0,1,,1947-04-17,,1,,
016942,0001000,003780000000000,羅臼町,,相泊,,,,378,,,0,1,,1947-04-17,,1,,
016942,0001000,003790000100000,羅臼町,,相泊,,,,379,1,,0,1,,1947-04-17,,1,,
016942,0001000,003790000200000,羅臼町,,相泊,,,,379,2,,0,1,,1947-04-17,,1,,
016942,0001000,003790000300000,羅臼町,,相泊,,,,379,3,,0,1,,1947-04-17,,1,,
016942,0001000,003850000000000,羅臼町,,相泊,,,,385,,,0,1,,1947-04-17,,1,,
016942,0001000,004000000100000,羅臼町,,相泊,,,,400,1,,0,1,,1947-04-17,,1,,
016942,0001000,004000000200000,羅臼町,,相泊,,,,400,2,,0,1,,1947-04-17,,1,,
016942,0001000,004000000300000,羅臼町,,相泊,,,,400,3,,0,1,,1947-04-17,,1,,
016942,0001000,004000000400000,羅臼町,,相泊,,,,400,4,,0,1,,1947-04-17,,1,,
016942,0001000,004000000500000,羅臼町,,相泊,,,,400,5,,0,1,,1947-04-17,,1,,
016942,0001000,004260000100000,羅臼町,,相泊,,,,426,1,,0,1,,1947-04-17,,1,,
016942,0001000,004260000200000,羅臼町,,相泊,,,,426,2,,0,1,,1947-04-17,,1,,
016942,0001000,004260000300000,羅臼町,,相泊,,,,426,3,,0,1,,1947-04-17,,1,,
016942,0001000,004260000400000,羅臼町,,相泊,,,,426,4,,0,1,,1947-04-17,,1,,
016942,0001000,004260000500000,羅臼町,,相泊,,,,426,5,,0,1,,1947-04-17,,1,,
016942,0001000,004260000600000,羅臼町,,相泊,,,,426,6,,0,1,,1947-04-17,,1,,
016942,0001000,004260000700000,羅臼町,,相泊,,,,426,7,,0,1,,1947-04-17,,1,,
