lg_code,machiaza_id,prc_id,city,ward,oaza_cho,chome,koaza,machiaza_dist,prc_num1,prc_num2,prc_num3,rsdt_addr_flg,prc_rec_flg,prc_area_code,efct_date,ablt_date,src_code,remarks,real_prop_num
015628,0001000,000010000100000,西興部村,,字奥興部,,,,1,1,,0,1,,1947-04-17,,1,,
015628,0001000,000010000200000,西興部村,,字奥興部,,,,1,2,,0,1,,1947-04-17,,1,,
015628,0001000,000010000300000,西興部村,,字奥興部,,,,1,3,,0,1,,1947-04-17,,1,,
015628,0001000,000020000100000,西興部村,,字奥興部,,,,2,1,,0,1,,1947-04-17,,1,,
015628,0001000,000020000200000,西興部村,,字奥興部,,,,2,2,,0,1,,1947-04-17,,1,,
015628,0001000,000020000300000,西興部村,,字奥興部,,,,2,3,,0,1,,1947-04-17,,1,,
015628,0001000,000030000100000,西興部村,,字奥興部,,,,3,1,,0,1,,1947-04-17,,1,,
015628,0001000,000030000200000,西興部村,,字奥興部,,,,3,2,,0,1,,1947-04-17,,1,,
015628,0001000,000030000300000,西興部村,,字奥興部,,,,3,3,,0,1,,1947-04-17,,1,,
015628,0001000,000040000100000,西興部村,,字奥興部,,,,4,1,,0,1,,1947-04-17,,1,,
015628,0001000,000040000200000,西興部村,,字奥興部,,,,4,2,,0,1,,1947-04-17,,1,,
015628,0001000,000040000300000,西興部村,,字奥興部,,,,4,3,,0,1,,1947-04-17,,1,,
015628,0001000,000050000100000,西興部村,,字奥興部,,,,5,1,,0,1,,1947-04-17,,1,,
015628,0001000,000050000200000,西興部村,,字奥興部,,,,5,2,,0,1,,1947-04-17,,1,,
015628,0001000,000050000300000,西興部村,,字奥興部,,,,5,3,,0,1,,1947-04-17,,1,,
015628,0001000,000060000100000,西興部村,,字奥興部,,,,6,1,,0,1,,1947-04-17,,1,,
015628,0001000,000060000200000,西興部村,,字奥興部,,,,6,2,,0,1,,1947-04-17,,1,,
015628,0001000,000060000300000,西興部村,,字奥興部,,,,6,3,,0,1,,1947-04-17,,1,,
015628,0001000,000070000100000,西興部村,,字奥興部,,,,7,1,,0,1,,1947-04-17,,1,,
015628,0001000,000070000200000,西興部村,,字奥興部,,,,7,2,,0,1,,1947-04-17,,1,,
015628,0001000,000070000300000,西興部村,,字奥興部,,,,7,3,,0,1,,1947-04-17,,1,,
015628,0001000,000080000000000,西興部村,,字奥興部,,,,8,,,0,1,,1947-04-17,,1,,
015628,0001000,000090000100000,西興部村,,字奥興部,,,,9,1,,0,1,,1947-04-17,,1,,
015628,0001000,000090000200000,西興部村,,字奥興部,,,,9,2,,0,1,,1947-04-17,,1,,
015628,0001000,000090000300000,西興部村,,字奥興部,,,,9,3,,0,1,,1947-04-17,,1,,
015628,0001000,000100000000000,西興部村,,字奥興部,,,,10,,,0,1,,1947-04-17,,1,,
015628,0001000,000110000100000,西興部村,,字奥興部,,,,11,1,,0,1,,1947-04-17,,1,,
015628,0001000,000110000200000,西興部村,,字奥興部,,,,11,2,,0,1,,1947-04-17,,1,,
015628,0001000,000110000300000,西興部村,,字奥興部,,,,11,3,,0,1,,1947-04-17,,1,,
015628,0001000,000120000100000,西興部村,,字奥興部,,,,12,1,,0,1,,1947-04-17,,1,,
015628,0001000,000120000200000,西興部村,,字奥興部,,,,12,2,,0,1,,1947-04-17,,1,,
015628,0001000,000120000300000,西興部村,,字奥興部,,,,12,3,,0,1,,1947-04-17,,1,,
015628,0001000,000130000000000,西興部村,,字奥興部,,,,13,,,0,1,,1947-04-17,,1,,
015628,0001000,000140000000000,西興部村,,字奥興部,,,,14,,,0,1,,1947-04-17,,1,,
015628,0001000,000150000000000,西興部村,,字奥興部,,,,15,,,0,1,,1947-04-17,,1,,
015628,0001000,000160000100000,西興部村,,字奥興部,,,,16,1,,0,1,,1947-04-17,,1,,
015628,0001000,000160000200000,西興部村,,字奥興部,,,,16,2,,0,1,,1947-04-17,,1,,
015628,0001000,000160000300000,西興部村,,字奥興部,,,,16,3,,0,1,,1947-04-17,,1,,
015628,0001000,000170000100000,西興部村,,字奥興部,,,,17,1,,0,1,,1947-04-17,,1,,
015628,0001000,000170000200000,西興部村,,字奥興部,,,,17,2,,0,1,,1947-04-17,,1,,
015628,0001000,000170000300000,西興部村,,字奥興部,,,,17,3,,0,1,,1947-04-17,,1,,
015628,0001000,000170000400000,西興部村,,字奥興部,,,,17,4,,0,1,,1947-04-17,,1,,
015628,0001000,000170000500000,西興部村,,字奥興部,,,,17,5,,0,1,,1947-04-17,,1,,
015628,0001000,000180000000000,西興部村,,字奥興部,,,,18,,,0,1,,1947-04-17,,1,,
015628,0001000,000190000000000,西興部村,,字奥興部,,,,19,,,0,1,,1947-04-17,,1,,
015628,0001000,000200000000000,西興部村,,字奥興部,,,,20,,,0,1,,1947-04-17,,1,,
015628,0001000,000210000000000,西興部村,,字奥興部,,,,21,,,0,1,,1947-04-17,,1,,
015628,0001000,000220000100000,西興部村,,字奥興部,,,,22,1,,0,1,,1947-04-17,,1,,
015628,0001000,000220000200000,西興部村,,字奥興部,,,,22,2,,0,1,,1947-04-17,,1,,
015628,0001000,000230000000000,西興部村,,字奥興部,,,,23,,,0,1,,1947-04-17,,1,,
015628,0001000,000240000000000,西興部村,,字奥興部,,,,24,,,0,1,,1947-04-17,,1,,
015628,0001000,000250000000000,西興部村,,字奥興部,,,,25,,,0,1,,1947-04-17,,1,,
015628,0001000,000260000000000,西興部村,,字奥興部,,,,26,,,0,1,,1947-04-17,,1,,
015628,0001000,000270000000000,西興部村,,字奥興部,,,,27,,,0,1,,1947-04-17,,1,,
015628,0001000,000280000000000,西興部村,,字奥興部,,,,28,,,0,1,,1947-04-17,,1,,
015628,0001000,000290000100000,西興部村,,字奥興部,,,,29,1,,0,1,,1947-04-17,,1,,
015628,0001000,000290000200000,西興部村,,字奥興部,,,,29,2,,0,1,,1947-04-17,,1,,
015628,0001000,000290000300000,西興部村,,字奥興部,,,,29,3,,0,1,,1947-04-17,,1,,
015628,0001000,000300000100000,西興部村,,字奥興部,,,,30,1,,0,1,,1947-04-17,,1,,
015628,0001000,000300000200000,西興部村,,字奥興部,,,,30,2,,0,1,,1947-04-17,,1,,
015628,0001000,000300000300000,西興部村,,字奥興部,,,,30,3,,0,1,,1947-04-17,,1,,
015628,0001000,000300000400000,西興部村,,字奥興部,,,,30,4,,0,1,,1947-04-17,,1,,
015628,0001000,000300000500000,西興部村,,字奥興部,,,,30,5,,0,1,,1947-04-17,,1,,
015628,0001000,000300000600000,西興部村,,字奥興部,,,,30,6,,0,1,,1947-04-17,,1,,
015628,0001000,000310000000000,西興部村,,字奥興部,,,,31,,,0,1,,1947-04-17,,1,,
015628,0001000,000320000000000,西興部村,,字奥興部,,,,32,,,0,1,,1947-04-17,,1,,
015628,0001000,000330000000000,西興部村,,字奥興部,,,,33,,,0,1,,1947-04-17,,1,,
015628,0001000,000340000000000,西興部村,,字奥興部,,,,34,,,0,1,,1947-04-17,,1,,
015628,0001000,000350000000000,西興部村,,字奥興部,,,,35,,,0,1,,1947-04-17,,1,,
015628,0001000,000360000000000,西興部村,,字奥興部,,,,36,,,0,1,,1947-04-17,,1,,
015628,0001000,000370000000000,西興部村,,字奥興部,,,,37,,,0,1,,1947-04-17,,1,,
015628,0001000,000380000000000,西興部村,,字奥興部,,,,38,,,0,1,,1947-04-17,,1,,
015628,0001000,000390000000000,西興部村,,字奥興部,,,,39,,,0,1,,1947-04-17,,1,,
015628,0001000,000400000000000,西興部村,,字奥興部,,,,40,,,0,1,,1947-04-17,,1,,
015628,0001000,000410000000000,西興部村,,字奥興部,,,,41,,,0,1,,1947-04-17,,1,,
015628,0001000,000420000000000,西興部村,,字奥興部,,,,42,,,0,1,,1947-04-17,,1,,
015628,0001000,000430000000000,西興部村,,字奥興部,,,,43,,,0,1,,1947-04-17,,1,,
015628,0001000,000440000000000,西興部村,,字奥興部,,,,44,,,0,1,,1947-04-17,,1,,
015628,0001000,000450000100000,西興部村,,字奥興部,,,,45,1,,0,1,,1947-04-17,,1,,
015628,0001000,000450000200000,西興部村,,字奥興部,,,,45,2,,0,1,,1947-04-17,,1,,
015628,0001000,000450000300000,西興部村,,字奥興部,,,,45,3,,0,1,,1947-04-17,,1,,
015628,0001000,000460000000000,西興部村,,字奥興部,,,,46,,,0,1,,1947-04-17,,1,,
015628,0001000,000470000000000,西興部村,,字奥興部,,,,47,,,0,1,,1947-04-17,,1,,
015628,0001000,000480000100000,西興部村,,字奥興部,,,,48,1,,0,1,,1947-04-17,,1,,
015628,0001000,000480000200000,西興部村,,字奥興部,,,,48,2,,0,1,,1947-04-17,,1,,
015628,0001000,000490000100000,西興部村,,字奥興部,,,,49,1,,0,1,,1947-04-17,,1,,
015628,0001000,000490000200000,西興部村,,字奥興部,,,,49,2,,0,1,,1947-04-17,,1,,
015628,0001000,000500000000000,西興部村,,字奥興部,,,,50,,,0,1,,1947-04-17,,1,,
015628,0001000,000510000000000,西興部村,,字奥興部,,,,51,,,0,1,,1947-04-17,,1,,
015628,0001000,000520000100000,西興部村,,字奥興部,,,,52,1,,0,1,,1947-04-17,,1,,
015628,0001000,000520000200000,西興部村,,字奥興部,,,,52,2,,0,1,,1947-04-17,,1,,
015628,0001000,000530000000000,西興部村,,字奥興部,,,,53,,,0,1,,1947-04-17,,1,,
015628,0001000,000540000100000,西興部村,,字奥興部,,,,54,1,,0,1,,1947-04-17,,1,,
015628,0001000,000540000200000,西興部村,,字奥興部,,,,54,2,,0,1,,1947-04-17,,1,,
015628,0001000,000550000000000,西興部村,,字奥興部,,,,55,,,0,1,,1947-04-17,,1,,
015628,0001000,000560000100000,西興部村,,字奥興部,,,,56,1,,0,1,,1947-04-17,,1,,
015628,0001000,000560000200000,西興部村,,字奥興部,,,,56,2,,0,1,,1947-04-17,,1,,
015628,0001000,000570000100000,西興部村,,字奥興部,,,,57,1,,0,1,,1947-04-17,,1,,
015628,0001000,000570000200000,西興部村,,字奥興部,,,,57,2,,0,1,,1947-04-17,,1,,
015628,0001000,000570000300000,西興部村,,字奥興部,,,,57,3,,0,1,,1947-04-17,,1,,
015628,0001000,000570000400000,西興部村,,字奥興部,,,,57,4,,0,1,,1947-04-17,,1,,
015628,0001000,000580000000000,西興部村,,字奥興部,,,,58,,,0,1,,1947-04-17,,1,,
015628,0001000,000590000000000,西興部村,,字奥興部,,,,59,,,0,1,,1947-04-17,,1,,
015628,0001000,000600000000000,西興部村,,字奥興部,,,,60,,,0,1,,1947-04-17,,1,,
015628,0001000,000610000000000,西興部村,,字奥興部,,,,61,,,0,1,,1947-04-17,,1,,
015628,0001000,000620000000000,西興部村,,字奥興部,,,,62,,,0,1,,1947-04-17,,1,,
015628,0001000,000630000000000,西興部村,,字奥興部,,,,63,,,0,1,,1947-04-17,,1,,
015628,0001000,000640000000000,西興部村,,字奥興部,,,,64,,,0,1,,1947-04-17,,1,,
015628,0001000,000650000000000,西興部村,,字奥興部,,,,65,,,0,1,,1947-04-17,,1,,
015628,0001000,000660000000000,西興部村,,字奥興部,,,,66,,,0,1,,1947-04-17,,1,,
015628,0001000,000670000000000,西興部村,,字奥興部,,,,67,,,0,1,,1947-04-17,,1,,
015628,0001000,000680000000000,西興部村,,字奥興部,,,,68,,,0,1,,1947-04-17,,1,,
015628,0001000,000690000000000,西興部村,,字奥興部,,,,69,,,0,1,,1947-04-17,,1,,
015628,0001000,000700000000000,西興部村,,字奥興部,,,,70,,,0,1,,1947-04-17,,1,,
015628,0001000,000710000000000,西興部村,,字奥興部,,,,71,,,0,1,,1947-04-17,,1,,
015628,0001000,000720000000000,西興部村,,字奥興部,,,,72,,,0,1,,1947-04-17,,1,,
015628,0001000,000730000000000,西興部村,,字奥興部,,,,73,,,0,1,,1947-04-17,,1,,
015628,0001000,000740000000000,西興部村,,字奥興部,,,,74,,,0,1,,1947-04-17,,1,,
015628,0001000,000750000000000,西興部村,,字奥興部,,,,75,,,0,1,,1947-04-17,,1,,
015628,0001000,000760000000000,西興部村,,字奥興部,,,,76,,,0,1,,1947-04-17,,1,,
015628,0001000,000770000000000,西興部村,,字奥興部,,,,77,,,0,1,,1947-04-17,,1,,
015628,0001000,000780000000000,西興部村,,字奥興部,,,,78,,,0,1,,1947-04-17,,1,,
015628,0001000,000790000100000,西興部村,,字奥興部,,,,79,1,,0,1,,1947-04-17,,1,,
015628,0001000,000790000200000,西興部村,,字奥興部,,,,79,2,,0,1,,1947-04-17,,1,,
015628,0001000,000790000300000,西興部村,,字奥興部,,,,79,3,,0,1,,1947-04-17,,1,,
015628,0001000,000800000100000,西興部村,,字奥興部,,,,80,1,,0,1,,1947-04-17,,1,,
015628,0001000,000800000200000,西興部村,,字奥興部,,,,80,2,,0,1,,1947-04-17,,1,,
015628,0001000,000800000300000,西興部村,,字奥興部,,,,80,3,,0,1,,1947-04-17,,1,,
015628,0001000,000810000000000,西興部村,,字奥興部,,,,81,,,0,1,,1947-04-17,,1,,
015628,0001000,000820000000000,西興部村,,字奥興部,,,,82,,,0,1,,1947-04-17,,1,,
015628,0001000,000830000000000,西興部村,,字奥興部,,,,83,,,0,1,,1947-04-17,,1,,
015628,0001000,000840000000000,西興部村,,字奥興部,,,,84,,,0,1,,1947-04-17,,1,,
015628,0001000,000850000000000,西興部村,,字奥興部,,,,85,,,0,1,,1947-04-17,,1,,
015628,0001000,000860000000000,西興部村,,字奥興部,,,,86,,,0,1,,1947-04-17,,1,,
015628,0001000,000870000000000,西興部村,,字奥興部,,,,87,,,0,1,,1947-04-17,,1,,
015628,0001000,000880000100000,西興部村,,字奥興部,,,,88,1,,0,1,,1947-04-17,,1,,
015628,0001000,000880000200000,西興部村,,字奥興部,,,,88,2,,0,1,,1947-04-17,,1,,
015628,0001000,000880000300000,西興部村,,字奥興部,,,,88,3,,0,1,,1947-04-17,,1,,
015628,0001000,000890000100000,西興部村,,字奥興部,,,,89,1,,0,1,,1947-04-17,,1,,
015628,0001000,000890000200000,西興部村,,字奥興部,,,,89,2,,0,1,,1947-04-17,,1,,
015628,0001000,000890000300000,西興部村,,字奥興部,,,,89,3,,0,1,,1947-04-17,,1,,
015628,0001000,000900000000000,西興部村,,字奥興部,,,,90,,,0,1,,1947-04-17,,1,,
015628,0001000,000910000000000,西興部村,,字奥興部,,,,91,,,0,1,,1947-04-17,,1,,
015628,0001000,000920000000000,西興部村,,字奥興部,,,,92,,,0,1,,1947-04-17,,1,,
015628,0001000,000930000000000,西興部村,,字奥興部,,,,93,,,0,1,,1947-04-17,,1,,
015628,0001000,000940000000000,西興部村,,字奥興部,,,,94,,,0,1,,1947-04-17,,1,,
015628,0001000,000950000000000,西興部村,,字奥興部,,,,95,,,0,1,,1947-04-17,,1,,
015628,0001000,000960000000000,西興部村,,字奥興部,,,,96,,,0,1,,1947-04-17,,1,,
015628,0001000,000970000000000,西興部村,,字奥興部,,,,97,,,0,1,,1947-04-17,,1,,
015628,0001000,000980000000000,西興部村,,字奥興部,,,,98,,,0,1,,1947-04-17,,1,,
015628,0001000,000990000000000,西興部村,,字奥興部,,,,99,,,0,1,,1947-04-17,,1,,
015628,0001000,001000000000000,西興部村,,字奥興部,,,,100,,,0,1,,1947-04-17,,1,,
015628,0001000,001010000000000,西興部村,,字奥興部,,,,101,,,0,1,,1947-04-17,,1,,
015628,0001000,001020000000000,西興部村,,字奥興部,,,,102,,,0,1,,1947-04-17,,1,,
015628,0001000,001030000000000,西興部村,,字奥興部,,,,103,,,0,1,,1947-04-17,,1,,
015628,0001000,001040000000000,西興部村,,字奥興部,,,,104,,,0,1,,1947-04-17,,1,,
015628,0001000,001050000000000,西興部村,,字奥興部,,,,105,,,0,1,,1947-04-17,,1,,
015628,0001000,001060000000000,西興部村,,字奥興部,,,,106,,,0,1,,1947-04-17,,1,,
015628,0001000,001070000000000,西興部村,,字奥興部,,,,107,,,0,1,,1947-04-17,,1,,
015628,0001000,001080000000000,西興部村,,字奥興部,,,,108,,,0,1,,1947-04-17,,1,,
015628,0001000,001090000000000,西興部村,,字奥興部,,,,109,,,0,1,,1947-04-17,,1,,
015628,0001000,001100000000000,西興部村,,字奥興部,,,,110,,,0,1,,1947-04-17,,1,,
015628,0001000,001110000000000,西興部村,,字奥興部,,,,111,,,0,1,,1947-04-17,,1,,
015628,0001000,001120000000000,西興部村,,字奥興部,,,,112,,,0,1,,1947-04-17,,1,,
015628,0001000,001130000000000,西興部村,,字奥興部,,,,113,,,0,1,,1947-04-17,,1,,
015628,0001000,001140000000000,西興部村,,字奥興部,,,,114,,,0,1,,1947-04-17,,1,,
015628,0001000,001150000000000,西興部村,,字奥興部,,,,115,,,0,1,,1947-04-17,,1,,
015628,0001000,001160000000000,西興部村,,字奥興部,,,,116,,,0,1,,1947-04-17,,1,,
015628,0001000,001170000000000,西興部村,,字奥興部,,,,117,,,0,1,,1947-04-17,,1,,
015628,0001000,001180000000000,西興部村,,字奥興部,,,,118,,,0,1,,1947-04-17,,1,,
015628,0001000,001190000000000,西興部村,,字奥興部,,,,119,,,0,1,,1947-04-17,,1,,
015628,0001000,001200000000000,西興部村,,字奥興部,,,,120,,,0,1,,1947-04-17,,1,,
015628,0001000,001210000000000,西興部村,,字奥興部,,,,121,,,0,1,,1947-04-17,,1,,
015628,0001000,001220000000000,西興部村,,字奥興部,,,,122,,,0,1,,1947-04-17,,1,,
015628,0001000,001230000000000,西興部村,,字奥興部,,,,123,,,0,1,,1947-04-17,,1,,
015628,0001000,001240000000000,西興部村,,字奥興部,,,,124,,,0,1,,1947-04-17,,1,,
015628,0001000,001250000100000,西興部村,,字奥興部,,,,125,1,,0,1,,1947-04-17,,1,,
015628,0001000,001250000200000,西興部村,,字奥興部,,,,125,2,,0,1,,1947-04-17,,1,,
015628,0001000,001250000300000,西興部村,,字奥興部,,,,125,3,,0,1,,1947-04-17,,1,,
015628,0001000,001250000400000,西興部村,,字奥興部,,,,125,4,,0,1,,1947-04-17,,1,,
015628,0001000,001260000000000,西興部村,,字奥興部,,,,126,,,0,1,,1947-04-17,,1,,
015628,0001000,001270000000000,西興部村,,字奥興部,,,,127,,,0,1,,1947-04-17,,1,,
015628,0001000,001280000100000,西興部村,,字奥興部,,,,128,1,,0,1,,1947-04-17,,1,,
015628,0001000,001280000200000,西興部村,,字奥興部,,,,128,2,,0,1,,1947-04-17,,1,,
015628,0001000,001280000300000,西興部村,,字奥興部,,,,128,3,,0,1,,1947-04-17,,1,,
015628,0001000,001290000100000,西興部村,,字奥興部,,,,129,1,,0,1,,1947-04-17,,1,,
015628,0001000,001290000200000,西興部村,,字奥興部,,,,129,2,,0,1,,1947-04-17,,1,,
