lg_code,machiaza_id,prc_id,city,ward,oaza_cho,chome,koaza,machiaza_dist,prc_num1,prc_num2,prc_num3,rsdt_addr_flg,prc_rec_flg,prc_area_code,efct_date,ablt_date,src_code,remarks,real_prop_num
012076,0001000,000040000100000,帯広市,,愛国町,,,,4,1,,0,1,,1947-04-17,,1,,
012076,0001000,000040000200000,帯広市,,愛国町,,,,4,2,,0,1,,1947-04-17,,1,,
012076,0001000,000040000300000,帯広市,,愛国町,,,,4,3,,0,1,,1947-04-17,,1,,
012076,0001000,000040000400000,帯広市,,愛国町,,,,4,4,,0,1,,1947-04-17,,1,,
012076,0001000,000040000500000,帯広市,,愛国町,,,,4,5,,0,1,,1947-04-17,,1,,
012076,0001000,000040000600000,帯広市,,愛国町,,,,4,6,,0,1,,1947-04-17,,1,,
012076,0001000,000040000700000,帯広市,,愛国町,,,,4,7,,0,1,,1947-04-17,,1,,
012076,0001000,000040000800000,帯広市,,愛国町,,,,4,8,,0,1,,1947-04-17,,1,,
012076,0001000,000040000900000,帯広市,,愛国町,,,,4,9,,0,1,,1947-04-17,,1,,
012076,0001000,000040001000000,帯広市,,愛国町,,,,4,10,,0,1,,1947-04-17,,1,,
012076,0001000,000040001100000,帯広市,,愛国町,,,,4,11,,0,1,,1947-04-17,,1,,
012076,0001000,000040001200000,帯広市,,愛国町,,,,4,12,,0,1,,1947-04-17,,1,,
012076,0001000,000040001300000,帯広市,,愛国町,,,,4,13,,0,1,,1947-04-17,,1,,
012076,0001000,000050000300000,帯広市,,愛国町,,,,5,3,,0,1,,1947-04-17,,1,,
012076,0001000,000100000100000,帯広市,,愛国町,,,,10,1,,0,1,,1947-04-17,,1,,
012076,0001000,000100000200000,帯広市,,愛国町,,,,10,2,,0,1,,1947-04-17,,1,,
012076,0001000,000100000300000,帯広市,,愛国町,,,,10,3,,0,1,,1947-04-17,,1,,
012076,0001000,000100000400000,帯広市,,愛国町,,,,10,4,,0,1,,1947-04-17,,1,,
012076,0001000,000100000500000,帯広市,,愛国町,,,,10,5,,0,1,,1947-04-17,,1,,
012076,0001000,000100000600000,帯広市,,愛国町,,,,10,6,,0,1,,1947-04-17,,1,,
012076,0001000,000100000700000,帯広市,,愛国町,,,,10,7,,0,1,,1947-04-17,,1,,
012076,0001000,000100000800000,帯広市,,愛国町,,,,10,8,,0,1,,1947-04-17,,1,,
012076,0001000,000100000900000,帯広市,,愛国町,,,,10,9,,0,1,,1947-04-17,,1,,
012076,0001000,000100001000000,帯広市,,愛国町,,,,10,10,,0,1,,1947-04-17,,1,,
012076,0001000,000100001100000,帯広市,,愛国町,,,,10,11,,0,1,,1947-04-17,,1,,
012076,0001000,000100001200000,帯広市,,愛国町,,,,10,12,,0,1,,1947-04-17,,1,,
012076,0001000,000110000100000,帯広市,,愛国町,,,,11,1,,0,1,,1947-04-17,,1,,
012076,0001000,000110000200000,帯広市,,愛国町,,,,11,2,,0,1,,1947-04-17,,1,,
012076,0001000,000110000300000,帯広市,,愛国町,,,,11,3,,0,1,,1947-04-17,,1,,
012076,0001000,000110000400000,帯広市,,愛国町,,,,11,4,,0,1,,1947-04-17,,1,,
012076,0001000,000110000500000,帯広市,,愛国町,,,,11,5,,0,1,,1947-04-17,,1,,
012076,0001000,000110000600000,帯広市,,愛国町,,,,11,6,,0,1,,1947-04-17,,1,,
012076,0001000,000110000700000,帯広市,,愛国町,,,,11,7,,0,1,,1947-04-17,,1,,
012076,0001000,000120000100000,帯広市,,愛国町,,,,12,1,,0,1,,1947-04-17,,1,,
012076,0001000,000120000200000,帯広市,,愛国町,,,,12,2,,0,1,,1947-04-17,,1,,
012076,0001000,000120000300000,帯広市,,愛国町,,,,12,3,,0,1,,1947-04-17,,1,,
012076,0001000,000120000400000,帯広市,,愛国町,,,,12,4,,0,1,,1947-04-17,,1,,
012076,0001000,000120000500000,帯広市,,愛国町,,,,12,5,,0,1,,1947-04-17,,1,,
012076,0001000,000120000600000,帯広市,,愛国町,,,,12,6,,0,1,,1947-04-17,,1,,
012076,0001000,000130000100000,帯広市,,愛国町,,,,13,1,,0,1,,1947-04-17,,1,,
012076,0001000,000130000200000,帯広市,,愛国町,,,,13,2,,0,1,,1947-04-17,,1,,
012076,0001000,000130000300000,帯広市,,愛国町,,,,13,3,,0,1,,1947-04-17,,1,,
012076,0001000,000130000400000,帯広市,,愛国町,,,,13,4,,0,1,,1947-04-17,,1,,
012076,0001000,000130000500000,帯広市,,愛国町,,,,13,5,,0,1,,1947-04-17,,1,,
012076,0001000,000130000600000,帯広市,,愛国町,,,,13,6,,0,1,,1947-04-17,,1,,
012076,0001000,000130000700000,帯広市,,愛国町,,,,13,7,,0,1,,1947-04-17,,1,,
012076,0001000,000130000800000,帯広市,,愛国町,,,,13,8,,0,1,,1947-04-17,,1,,
012076,0001000,000130000900000,帯広市,,愛国町,,,,13,9,,0,1,,1947-04-17,,1,,
012076,0001000,000130001000000,帯広市,,愛国町,,,,13,10,,0,1,,1947-04-17,,1,,
012076,0001000,000150000100000,帯広市,,愛国町,,,,15,1,,0,1,,1947-04-17,,1,,
012076,0001000,000150000200000,帯広市,,愛国町,,,,15,2,,0,1,,1947-04-17,,1,,
012076,0001000,000150000400000,帯広市,,愛国町,,,,15,4,,0,1,,1947-04-17,,1,,
012076,0001000,000150000500000,帯広市,,愛国町,,,,15,5,,0,1,,1947-04-17,,1,,
012076,0001000,000150000600000,帯広市,,愛国町,,,,15,6,,0,1,,1947-04-17,,1,,
012076,0001000,000150000700000,帯広市,,愛国町,,,,15,7,,0,1,,1947-04-17,,1,,
012076,0001000,000150000800000,帯広市,,愛国町,,,,15,8,,0,1,,1947-04-17,,1,,
012076,0001000,000150000900000,帯広市,,愛国町,,,,15,9,,0,1,,1947-04-17,,1,,
012076,0001000,000150001000000,帯広市,,愛国町,,,,15,10,,0,1,,1947-04-17,,1,,
012076,0001000,000150001100000,帯広市,,愛国町,,,,15,11,,0,1,,1947-04-17,,1,,
012076,0001000,000150001200000,帯広市,,愛国町,,,,15,12,,0,1,,1947-04-17,,1,,
012076,0001000,000150001300000,帯広市,,愛国町,,,,15,13,,0,1,,1947-04-17,,1,,
012076,0001000,000160000100000,帯広市,,愛国町,,,,16,1,,0,1,,1947-04-17,,1,,
012076,0001000,000160000200000,帯広市,,愛国町,,,,16,2,,0,1,,1947-04-17,,1,,
012076,0001000,000160000300000,帯広市,,愛国町,,,,16,3,,0,1,,1947-04-17,,1,,
012076,0001000,000160000400000,帯広市,,愛国町,,,,16,4,,0,1,,1947-04-17,,1,,
012076,0001000,000160000500000,帯広市,,愛国町,,,,16,5,,0,1,,1947-04-17,,1,,
012076,0001000,000160000600000,帯広市,,愛国町,,,,16,6,,0,1,,1947-04-17,,1,,
012076,0001000,000160000700000,帯広市,,愛国町,,,,16,7,,0,1,,1947-04-17,,1,,
012076,0001000,000160000800000,帯広市,,愛国町,,,,16,8,,0,1,,1947-04-17,,1,,
012076,0001000,000160000900000,帯広市,,愛国町,,,,16,9,,0,1,,1947-04-17,,1,,
012076,0001000,000160001000000,帯広市,,愛国町,,,,16,10,,0,1,,1947-04-17,,1,,
012076,0001000,000160001100000,帯広市,,愛国町,,,,16,11,,0,1,,1947-04-17,,1,,
012076,0001000,000160001200000,帯広市,,愛国町,,,,16,12,,0,1,,1947-04-17,,1,,
012076,0001000,000160001300000,帯広市,,愛国町,,,,16,13,,0,1,,1947-04-17,,1,,
012076,0001000,000160001400000,帯広市,,愛国町,,,,16,14,,0,1,,1947-04-17,,1,,
012076,0001000,000180000400000,帯広市,,愛国町,,,,18,4,,0,1,,1947-04-17,,1,,
012076,0001000,000180000500000,帯広市,,愛国町,,,,18,5,,0,1,,1947-04-17,,1,,
012076,0001000,004200000100000,帯広市,,愛国町,,,,420,1,,0,1,,1947-04-17,,1,,
012076,0001000,004200000200000,帯広市,,愛国町,,,,420,2,,0,1,,1947-04-17,,1,,
012076,0001000,004200000300000,帯広市,,愛国町,,,,420,3,,0,1,,1947-04-17,,1,,
012076,0001000,004200000400000,帯広市,,愛国町,,,,420,4,,0,1,,1947-04-17,,1,,
012076,0001000,004200000500000,帯広市,,愛国町,,,,420,5,,0,1,,1947-04-17,,1,,
012076,0001000,004200000600000,帯広市,,愛国町,,,,420,6,,0,1,,1947-04-17,,1,,
012076,0001000,004200000700000,帯広市,,愛国町,,,,420,7,,0,1,,1947-04-17,,1,,
012076,0001000,004210000100000,帯広市,,愛国町,,,,421,1,,0,1,,1947-04-17,,1,,
012076,0001000,004210000200000,帯広市,,愛国町,,,,421,2,,0,1,,1947-04-17,,1,,
012076,0001000,004210000300000,帯広市,,愛国町,,,,421,3,,0,1,,1947-04-17,,1,,
012076,0001000,004210000400000,帯広市,,愛国町,,,,421,4,,0,1,,1947-04-17,,1,,
012076,0001000,004210000500000,帯広市,,愛国町,,,,421,5,,0,1,,1947-04-17,,1,,
012076,0001000,004210000600000,帯広市,,愛国町,,,,421,6,,0,1,,1947-04-17,,1,,
012076,0001000,004220000000000,帯広市,,愛国町,,,,422,,,0,1,,1947-04-17,,1,,
012076,0001000,004230000100000,帯広市,,愛国町,,,,423,1,,0,1,,1947-04-17,,1,,
012076,0001000,004230000200000,帯広市,,愛国町,,,,423,2,,0,1,,1947-04-17,,1,,
012076,0001000,004250000100000,帯広市,,愛国町,,,,425,1,,0,1,,1947-04-17,,1,,
012076,0001000,004250000200000,帯広市,,愛国町,,,,425,2,,0,1,,1947-04-17,,1,,
012076,0001000,004250000300000,帯広市,,愛国町,,,,425,3,,0,1,,1947-04-17,,1,,
012076,0001000,004250000400000,帯広市,,愛国町,,,,425,4,,0,1,,1947-04-17,,1,,
012076,0001000,004250000500000,帯広市,,愛国町,,,,425,5,,0,1,,1947-04-17,,1,,
012076,0001000,004250000600000,帯広市,,愛国町,,,,425,6,,0,1,,1947-04-17,,1,,
012076,0001000,004250000700000,帯広市,,愛国町,,,,425,7,,0,1,,1947-04-17,,1,,
012076,0001000,004250000800000,帯広市,,愛国町,,,,425,8,,0,1,,1947-04-17,,1,,
012076,0001000,004250000900000,帯広市,,愛国町,,,,425,9,,0,1,,1947-04-17,,1,,
012076,0001000,004250001000000,帯広市,,愛国町,,,,425,10,,0,1,,1947-04-17,,1,,
012076,0001000,004250001100000,帯広市,,愛国町,,,,425,11,,0,1,,1947-04-17,,1,,
012076,0001000,004250001200000,帯広市,,愛国町,,,,425,12,,0,1,,1947-04-17,,1,,
012076,0001000,004250001300000,帯広市,,愛国町,,,,425,13,,0,1,,1947-04-17,,1,,
012076,0001000,004250001400000,帯広市,,愛国町,,,,425,14,,0,1,,1947-04-17,,1,,
